id,text,score,x,y,keyword
6153,Panda Chinese Restaurant,5,34.05881,-117.934906,Chinese Asian Fast Food Pan Asian
6154,Panda Restaurant,3.5,37.76482,-122.24231,Asian Chinese Fast Food Deli
6155,Paolis Pizzeria and Piano Bar,4,34.16671,-118.59133,Pizza Italian
6156,Papa Johns Pizza,3,34.10656,-117.5751,Pizza American
6157,Papa Johns Pizza,4.5,34.211452,-118.84082,Pizza American
6158,Papa Johns Pizza,2,33.80445,-118.19216,Pizza American
6159,Papa Johns Pizza,4,34.10666,-117.671196,Pizza American
6160,Papa Johns Pizza,3,32.748558,-117.15164,Pizza American
6161,Papa Johns Pizza,4,38.579984,-121.32182,Pizza American
6162,Papa Johns Pizza,3,33.64343,-117.92189,Pizza American
6163,Papa Johns Pizza,5,32.583977,-117.08407,Pizza American
6164,Papa Johns Pizza,3.5,33.686121,-117.98866,Pizza American Italian
6165,Papa Johns Pizza,4,33.018511,-117.061628,Pizza American
6166,Papa Johns Pizza,4,33.054417,-117.26164,Pizza Italian American
6167,Papa Johns Pizza,2.5,33.188313,-117.25377,Pizza American
6168,Papa Johns Pizza,4,33.638153,-117.67843,Italian Pizza American
6169,Papa Johns Pizza,2.5,37.261564,-121.924981,Pizza American
6170,Papa Johns Pizza,2,33.975216,-117.3485,Pizza American
6171,Papa Johns Pizza,2,33.61676,-117.67928,Pizza American Italian
6172,Papa Johns Pizza,1,34.25776899,-118.588579,Pizza American Italian
6173,Papa Johns Pizza,4,33.72852,-118.006744,Pizza American Italian Subs
6174,Papa Johns Pizza,3,32.614174,-117.06928,Pizza American
6175,Papa Johns Pizza,3,33.83168,-118.27816,Pizza American
6176,Papa Johns Pizza,1,32.911087,-117.14398,Pizza American
6177,Papa Johns Pizza,4,38.26073,-122.03425,Pizza American
6178,Papa Johns Pizza,2,32.802967,-117.01101,American Pizza
6179,Papa Johns Pizza,5,34.264996,-119.21479,Pizza American Fast Food
6180,Papa Johns Pizza,4,34.177501,-118.297905,Pizza American
6181,Papa Johns Pizza,5,34.426773,-117.349625,Pizza
6182,Papa Johns Pizza,2.5,34.079186,-117.907742,Pizza American
6183,Papa Johns Pizza,2.5,32.937748,-117.23249,Pizza American
6184,Papa Johns Pizza,2,34.141602,-118.258003,Pizza American
6185,Papa Johns Pizza,3,34.276854,-118.708879,Pizza American
6186,Papa Johns Pizza,3.5,37.72505,-121.9431304,Pizza
6187,Papa Johns Pizza,4,33.874207,-117.89111,Pizza American Italian
6188,Papa Johns Pizza,2.5,33.207417,-117.28379,Pizza American
6189,Papa Johns Pizza,2.5,32.74961,-117.099484,Pizza American
6190,Papa Johns Pizza,4,32.6376,-117.0205478,Pizza American
6191,Papa Johns Pizza,3.5,34.102501,-118.10308,Pizza American Italian
6192,Papa Johns Pizza,4.5,38.80291,-121.271211,Pizza American
6193,Papa Johns Pizza,5,36.79391,-119.68226,Pizza Catering
6194,Papa Johns Pizza,4,36.61356,-121.90171,Pizza American
6195,Papa Johns Pizza,3,34.121365,-117.36917,Pizza American
6196,Papa Johns Pizza,4.5,32.948069,-117.095994,Pizza American
6197,Papa Johns Pizza,2,34.10789,-117.74855,Pizza American
6198,Papa Johns Pizza,2,33.961456,-118.03003,Pizza American Italian
6199,Papa Johns Pizza,1,38.670271,-121.152078,Pizza American
6200,Papa Johns Pizza,5,33.87295,-118.3079,Pizza American
6201,Papa Johns Pizza,1.5,34.231513,-118.366731,Pizza American Italian
6202,Papa Johns Pizza,2.5,33.738201,-117.919998,Pizza American Italian
6203,Papa Johns Pizza,3,33.75037496,-118.3092674,Pizza American Italian
6204,Papa Johns Pizza,2.5,37.33263,-121.913345,Pizza American
6205,Papa Johns Pizza,2.5,37.71753796,-122.4738693,Pizza American Italian
6206,Papa Johns Pizza,3.5,38.643132,-121.5186354,Pizza
6207,Papa Johns Pizza,2,38.335697,-121.968976,Pizza American
6208,Papa Johns Pizza,1,32.742695,-117.027,Pizza American
6209,Papa Johns Pizza,3,34.062614,-117.200134,Pizza American
6210,Papa Johns Pizza,5,34.03387,-117.05211,Pizza American
6211,Papa Johns Pizza,3.5,33.619915,-117.73149,Pizza American Italian
6212,Papa Johns Pizza,3,32.817122,-117.180296,Pizza American
6213,Papa Johns Pizza,4.5,38.609718,-121.401067,Pizza American
6214,Papa Johns Pizza,1,33.508522,-117.12719,Pizza American Italian
6215,Papa Johns Pizza,2,33.77535,-118.14571,Pizza American
6216,Parkway Grill,4.5,34.137447,-118.14729,American Pizza Californian Contemporary Steak Eclectic Healthy Traditional
6217,Peking Restaurant,3,36.985207,-121.96493,Chinese American Seafood Asian Deli Fast Food
6218,Peppino's Italian Family Restaurant,2.5,33.67733,-117.66611,Italian Pizza
6219,Peppino's Italian Restaurant,4,33.63067,-117.7188116,Italian Pizza
6220,Pescado Mojado,3.5,34.0622014,-118.2813171,Mexican Seafood
6221,Peter's Cafe,3.5,37.598975,-122.387757,American Seafood Cafe Fast Food Sandwiches Steak
6222,Pho 79 Restaurant,3.5,34.094898,-118.12644,Vietnamese Fast Food Asian Pan Asian Pho
6223,Pietros Italian Cuisine,3.5,33.950054,-117.39674,Italian Pizza
6224,Pilipinas Bakery,5,34.1692,-119.177528,Bakery
6225,Pizza Jacks No 2,3.5,37.323601,-121.905998,Pizza Italian Mexican Sandwiches Subs
6226,Plaza Cafe,4.5,37.950822,-122.06009,American Cafe Coffee Sandwiches
6227,Poma Italian Delicatessen,4.5,32.745899,-117.251999,Deli Italian American Sandwiches
6228,Poquito Mas,4,34.09316621,-118.3783078,Mexican American Asian Californian Deli Latin American
6229,Poquito Mas,4,34.13496,-118.36109,Mexican Asian Californian Deli Latin American Middle Eastern
6230,Princess Garden Chinese Restaurant,5,38.129768,-122.2254,Chinese
6231,Quinn's Lighthouse,3,37.783207,-122.243,American Seafood Contemporary International Traditional
6232,R and Ws Bar-b-Que,4,33.80434,-118.198424,Barbecue
6233,Rib Nest,3.5,33.9165,-118.307999,American Barbecue
6234,Ristorante Genovese,4.5,33.789799,-117.8361958,Italian Pizza Fast Food
6235,Ritz Carlton Laguna Niguel,4.5,33.47611,-117.71872,American Burgers Californian French Mediterranean Seafood Traditional
6236,Robata Grill and Sushi,4,37.890891,-122.516568,Sushi Asian Japanese
6237,Roma Italian Deli and Restaurant,4,34.181522,-118.92643,Italian Deli Sandwiches
6238,Round Table Pizza,4.5,33.708377,-117.886536,Pizza American
6239,Round Table Pizza,2,37.121821,-121.647505,Pizza American
6240,Round Table Pizza,4.5,38.670756,-121.163465,Pizza American Deli Sandwiches
6241,Round Table Pizza,4,37.01366,-121.587107,Pizza American Deli
6242,Royal Thai Restaurant,4,37.971237,-122.52103,Thai Asian
6243,Safari Room,4.5,34.25731,-118.46843,Steak
6244,Sam's to Go,5,34.428448,-119.68824,Burgers Chicken Fast Food Hot Dogs Sandwiches
6245,San Woo Barbeque Express,4,34.060873,-118.23907,Chinese Barbecue Seafood Burgers Chicken Ribs Wings
6246,Sandwichery,5,40.585511,-122.390187,Sandwiches Subs Wraps
6247,Santa Monica Pizza Kitchen,4,34.02638,-118.48938,Pizza Italian American Deli
6248,Seafood Paradise No. Two,4,33.759357,-117.97925,Seafood Chinese
6249,Shanghai Charlie's,4,33.466934,-117.676994,Chinese
6250,Shoreline Grill and Deli,3.5,37.41975632,-122.093391,American Burgers Sandwiches Wraps
6251,Silky Sullivans,4.5,33.709,-117.950996,Irish
6252,Simply Thai Restaurant,4,34.10451,-118.28743,Thai Asian Deli Fast Food Healthy
6253,Sizzler,2.5,38.931564,-121.05459,Steak American Seafood Buffet
6254,Skates On The Bay,4,37.863039,-122.317274,Seafood American Barbecue Contemporary Steak Californian
6255,Spires Restaurant,3,33.887945,-118.35273,American Diner
6256,St Germains Cafe,3.5,33.03915,-117.29292,American Coffee
6257,Subway,4,33.606979,-117.68978,Fast Food Sandwiches American Deli Vegetarian
6258,Sugata Japanese Restaurant,4,37.8903,-122.2986608,Japanese Sushi
6259,Super Pollo,4.5,33.636757,-117.92298,Mexican Sandwiches
6260,Szechuan Restaurant,3.5,37.872066,-122.26775,Japanese Chinese Sushi Asian Seafood
6261,Ta Chen Chinese Restaurant,4.5,33.788372,-118.026694,Chinese Asian Fast Food
6262,Tachibana,4,37.846264,-122.25196,Japanese Sushi Asian
6263,Taqueria Guerrero,4,33.709288,-116.240049,Mexican
6264,Taqueria Las Comadres,4.5,37.825665,-122.20952,Mexican
6265,Taquito House,4.5,33.777214,-117.22882,Mexican
6266,Tarantino's Pizzeria,4,34.144547,-118.13417,Pizza Italian
6267,Tenfu Chinese Restaurant,3.5,37.455511,-122.186712,Chinese Asian Fast Food Pan Asian
6268,Thai Deli,4,34.050301,-118.215647,Chinese Japanese Thai
6269,Thai Rama Restaurant,3.5,33.83757,-118.361145,Thai
6270,The Ballard Inn,3,34.63581,-120.11484,Contemporary Californian Pacific Rim American Asian French Seafood Steak
6271,The Billiard Lounge,3,34.92516,-120.440576,American
6272,The Central Texan BBQ,4.5,36.76728,-121.7601494,Barbecue Burgers Chicken Ribs Wings
6273,The Great Greek Restaurant,4,34.146999,-118.424004,Greek Mediterranean European
6274,The Local Yolk,4.5,33.899504,-118.4170121,American Burgers Sandwiches Deli Healthy Italian Pizza Salad
6275,The Mandarette,4,34.075905,-118.37286,Chinese Asian Deli
6276,The Starry Plough,2.5,37.852985,-122.265917,Irish Pizza Sandwiches
6277,The Winesellar and Brasserie,4.5,32.904419,-117.180907,French Contemporary
6278,Tio Pepe Mexican Restaurant and Cantina,3,38.89617,-121.079025,Mexican
6279,Tom's Burgers,4,33.962738,-118.210897,Burgers American Bakery Diner Hot Dogs Sandwiches
6280,Turk's Restaurant,4.5,33.460674,-117.69249,American Burgers Pizza Seafood
6281,Val's Burgers,4.5,37.683784,-122.06361,American Burgers Diner Sandwiches
6282,Victorias Pizza,4.5,34.076862,-118.15238,Pizza Asian Pacific Rim Pan Asian Steak
6283,Village Host Pizza Store Locations Burlingame,4,37.58606851,-122.3646015,Pizza American Deli Sandwiches Subs
6284,Village Pizza,4,37.88125,-122.18658,Pizza Californian Italian
6285,Vittorios,4,34.048035,-118.54496,Italian Pizza American Coffee Deli European Southern
6286,Vung Tau II Restaurant,3.5,37.455576,-121.911012,Vietnamese Asian
6287,Warehouse Restaurant,3.5,33.983635,-118.44576,Steak Seafood American Californian Continental Burgers Eclectic Sandwiches
6288,Whiteys Jolly Kone,4.5,38.571701,-121.523726,Burgers Fast Food Ice Cream
6289,Wienerschnitzel,3.5,37.352456,-121.971921,American Hot Dogs Burgers Fast Food Sandwiches Wraps
6290,Wienerschnitzel,5,33.9039,-118.155523,American Burgers Fast Food Hot Dogs Sandwiches Wraps
6291,Wienerschnitzel,1,37.647175,-120.993333,American Fast Food Burgers Hot Dogs German Sandwiches Wraps
6292,Wong's Mandarin Restaurant,3,38.134087,-121.27049,Chinese Deli
6293,Yen Ching,4,33.778847,-117.85318,Chinese
6294,You-Be's U-Bake Pizza,4,36.31291,-119.3054,Pizza Italian Sandwiches Subs
6295,Zachary's Chicago Pizza,4.5,37.891407,-122.27841,Pizza American Italian
6296,Zinfandel Grille,4,38.573876,-121.406749,American Californian Eclectic Contemporary Italian Mediterranean
6297,A and J Restaurant,4,34.079259,-118.11076,Chinese Asian Taiwanese American
6298,Al Altena Mexican Grill,4.5,38.650575,-121.502748,Mexican
6299,Alexis Baking Company,3.5,38.29539,-122.28874,American Bakery Californian Continental Deli Traditional
6300,Ames Restaurant,3.5,37.786471,-122.401817,American Japanese Seafood Contemporary Fusion Italian Sushi
6301,Arigato Sushi,4.5,34.423584,-119.70478,Japanese Asian Sushi
6302,Aruffos Italian Cuisine,4,34.09493,-117.71788,Italian
6303,Asmara Restaurant,4,37.8369,-122.262,Ethiopian Vegetarian
6304,Atari-ya Japanese Restaurant,4,34.932983,-120.43786,Japanese Sushi Fast Food
6305,B and M Mei Sing Restaurant,3.5,37.788404,-122.400628,Chinese
6306,Bahia Restaurant,4.5,34.199666,-119.177424,American Seafood Mexican
6307,Baja Cactus Restaurant,4,37.425999,-121.905998,Mexican
6308,Bambo House Thai and Chinese Restaurant,4,34.101768,-118.295506,Thai Asian Chinese Seafood
6309,Baskin-Robbins,5,32.99520284,-117.2543335,Ice Cream American French Mediterranean
6310,Baskin-Robbins,5,37.492802,-121.926003,American Ice Cream Latin American
6311,Beachside Bar-Cafe,4,34.416985,-119.82891,American Seafood Steak Burgers Sandwiches
6312,Best Taste Restaurant,4,37.799805,-122.27246,Chinese
6313,Bj's Brewhouse,3,33.54208,-117.78347,American Pizza Eclectic International Italian
6314,Boca Del Rio,4.5,34.0413752,-117.9496855,Mexican American
6315,Boston Market,2.5,34.216323,-119.071727,American Barbecue Chicken Fast Food Soup
6316,Boston Market,3.5,37.5608,-122.27472,Fast Food American Barbecue Chicken Healthy Soup
6317,Boston Market,4,34.10626,-117.826499,American Barbecue Chicken Fast Food Soup Thai
6318,Boston Market,4,34.150299,-118.072067,American Barbecue Soup
6319,Boston Market,3,33.672934,-117.919765,American Barbecue Soup Traditional
6320,Boston Market,4.5,37.250277,-121.859441,American Chicken Fast Food Barbecue Ice Cream Juices Sandwiches Smoothies Soup
6321,Boston Market,5,34.258252,-119.211057,American Barbecue Soup
6322,Boston Market,3,33.17684,-117.32628,Barbecue Soup American Chicken Fast Food
6323,Boston Market,4,37.765663,-122.40925,American Barbecue Soup
6324,Boston Market,3.5,33.569946,-117.71461,American Barbecue Soup
6325,Boston Market,2.5,37.946879,-122.060174,American Barbecue Chicken Fast Food Soup Healthy Sandwiches
6326,Boston Market,4,38.574001,-121.408997,American Chicken Sandwiches Barbecue Fast Food Soup
6327,Boston Market,3,33.87567,-118.35239,American Barbecue Chicken Sandwiches Soup
6328,Boston Market,3.5,38.660915,-121.355687,American Barbecue Chicken Sandwiches Soup
6329,Boston Market,4,34.106499,-117.5682,American Barbecue Chicken Sandwiches Soup
6330,Boston Market,5,37.2957,-121.931999,American Barbecue Catering Chicken Fast Food Soup
6331,Boston Market,3.5,37.548786,-121.98818,American
6332,Boston Market,4.5,32.80778,-116.97107,American Barbecue Bistro Chicken Grill Sandwiches Soup
6333,Boston Market,3,38.759272,-121.309846,American Barbecue Chicken Sandwiches Soup
6334,Boston Market,3,33.853781,-118.135333,American Barbecue Burgers Fast Food Soup
6335,Boston Market,2,33.936868,-118.127556,American Barbecue Brazilian Caribbean Deli Healthy Soup
6336,Boston Market,3.5,34.151905,-118.347297,American Barbecue Cuban Japanese Pizza Soup Vietnamese
6337,Boston Market,1,36.808515,-119.680417,American Barbecue Chicken Sandwiches Soup
6338,Boston Market,5,33.832119,-118.028,American Barbecue Soup
6339,Boston Market,4,32.820112,-117.181156,American Barbecue Chicken Fast Food Pan Asian Soup
6340,Boston Market,3.5,37.689351,-121.012512,American Fast Food Barbecue Chicken Sandwiches Soup
6341,Boston Market,4,37.29262587,-121.9969752,American Barbecue Fast Food Soup
6342,Boston Market,3,37.420705,-122.135575,American Fast Food Barbecue Chicken Healthy Soup
6343,Boston Market,4.5,33.715984,-118.0062747,American Chicken Barbecue Catering Fast Food Sandwiches Soup
6344,Boston Market,4,36.823502,-119.787791,American Chicken Barbecue Fast Food Sandwiches Soup
6345,Boston Market,3.5,38.115114,-121.279347,American Barbecue Chicken Deli Sandwiches Soup
6346,Boston Market,2.5,37.7747,-122.22911,American Barbecue Chicken Fast Food Soup
6347,Boston Market,4,37.35237,-121.96106,American Chicken Barbecue Fast Food Healthy Sandwiches Soup Vegetarian
6348,Boston Market,4,33.7318,-117.786003,American Barbecue Chicken Fast Food Soup
6349,Boston Market,4.5,37.390762,-122.095801,Fast Food American Barbecue Burgers Chicken Soup
6350,Boston Market,2,34.0405546,-118.1420479,American Barbecue Soup
6351,Boston Market,3.5,32.980885,-117.078286,American Barbecue Soup
6352,Boston Market,2.5,34.201198,-118.4485602,American Barbecue Soup
6353,Boston Market,3,37.667174,-122.468774,American Barbecue Chicken Fast Food Soup
6354,Boston Market,2.5,33.955898,-118.396004,American Barbecue Deli Soup
6355,Boston Market,3,37.835394,-122.251713,American Fast Food Barbecue Chicken Soup
6356,Boston Market,3.5,34.13586043,-118.1502342,American Barbecue Soup
6357,Boston Market,3.5,33.88797,-117.86633,American Fast Food Barbecue Healthy Salad Sandwiches Soup
6358,Boston Market,3.5,34.041081,-118.426515,American Barbecue Chicken Deli Fast Food Healthy Soup Traditional
6359,Boston Market,4,33.962824,-118.031285,American Barbecue Burgers Fast Food Soup
6360,Bravo Burgers,4.5,34.069683,-117.75932,Burgers
6361,Bua Thong Kitchen,4.5,37.585407,-122.3653,Thai Fast Food
6362,Buttercup Pantry Restaurant,2,38.72736,-120.8043,American
6363,Cabrera's,4.5,34.109325,-118.01742,Mexican Southwestern
6364,Cafe Capri,4,33.809105,-117.85067,Burgers Grill American Cafe Italian Pub Food
6365,Cafe Piccolo,4,33.764527,-118.154394,Italian European
6366,Cafe' Cordiale,5,34.149227,-118.437681,American Californian Eclectic International Italian Continental Seafood Coffee Diner Healthy Traditional
6367,California,3.5,34.07124,-117.927519,Pizza American Pasta Californian Salad Sandwiches Soup
6368,California Pizza Kitchen,2.5,33.945599,-118.390604,Pizza American
6369,California Pizza Kitchen,4,34.11209,-117.532135,Pizza American Californian Deli Italian Pasta Salad Sandwiches Soup
6370,California Pizza Kitchen,4.5,34.06483,-118.39912,Pizza Californian American Contemporary Italian Salad Deli Pasta Sandwiches Soup
6371,California Pizza Kitchen,3,33.756932,-118.11003,Pizza American Californian Italian Pasta Salad Sandwiches Soup
6372,California Pizza Kitchen,3.5,34.048885,-118.260345,Pizza American Californian Diner Pasta Salad Sandwiches Soup
6373,California Pizza Kitchen,4.5,35.279683,-120.661279,American Pizza Californian Pasta Salad Sandwiches Soup
6374,California Pizza Kitchen,3,34.018501,-118.406998,Pizza Californian American Italian Pasta Salad Sandwiches Soup
6375,California Pizza Kitchen,4,33.77658,-117.86744,Pizza American Californian Pasta Salad Sandwiches Soup
6376,California Pizza Kitchen,4.5,33.71978,-116.38991,Pizza Californian Deli Italian
6377,California Pizza Kitchen,4,32.979911,-117.0817198,Pizza Italian American Californian Pasta Salad Sandwiches Soup
6378,California Pizza Kitchen,4,33.95541,-117.38824,Pizza Californian American Deli Italian Pasta Salad Sandwiches Soup
6379,California Pizza Kitchen,4,33.978367,-118.436808,Pizza Californian American Pasta Salad Sandwiches Soup
6380,California Pizza Kitchen,2,38.764313,-121.26061,Pizza
6381,California Pizza Kitchen,4,37.694393,-121.92475,Pizza Californian Italian
6382,California Pizza Kitchen,4,33.671318,-117.84561,Pizza American Californian Pasta Salad Sandwiches Soup
6383,California Pizza Kitchen,4,37.833603,-122.292434,Pizza Californian American Italian Pasta Salad Sandwiches Soup
6384,California Pizza Kitchen,3.5,33.862324,-118.09267,Pizza Californian American Pasta Salad Sandwiches Soup
6385,California Pizza Kitchen,3.5,34.266914,-119.2499,Pizza Californian American Italian Pasta Salad Sandwiches Soup
6386,California Pizza Kitchen,3.5,33.825161,-116.546811,Pizza Californian American Pasta Salad Sandwiches Soup
6387,California Pizza Kitchen,4.5,32.621118,-116.966215,Pizza American Californian Pasta Salad Sandwiches Soup
6388,California Pizza Kitchen,2.5,33.61213,-117.709236,Pizza American Californian Pasta Salad Sandwiches Soup
6389,California Pizza Kitchen,4.5,34.15972,-118.82058,Pizza Californian American Italian Pasta Salad Sandwiches Soup
6390,California Pizza Kitchen,2.5,33.651689,-117.747055,Pizza American Californian Pasta Salad Sandwiches Soup
6391,California Pizza Kitchen,3,33.794234,-118.329376,Californian Pizza American Italian Pasta Salad Sandwiches Seafood Soup
6392,California Pizza Kitchen,3.5,37.895472,-122.057985,Pizza Californian American Italian
6393,California Pizza Kitchen,4,34.14722,-118.14145,Pizza American Italian Californian Diner Pasta Salad Sandwiches Soup
6394,California Pizza Kitchen,4,36.850286,-119.791,Pizza American Californian Italian Pasta Salad Sandwiches Soup
6395,California Pizza Kitchen,3.5,33.78551208,-118.072046,Pizza Californian
6396,California Pizza Kitchen,4,37.252492,-121.8617151,Pizza Californian American Pasta Salad Sandwiches Soup
6397,California Pizza Kitchen,4.5,33.821724,-118.384996,Pizza Californian Italian American Pasta Salad Sandwiches Soup
6398,California Pizza Kitchen,4.5,35.353186,-119.115574,Pizza American Californian Pasta Salad Sandwiches Soup
6399,California Pizza Kitchen,4.5,34.06931,-117.266464,Pizza Deli Italian
6400,California Pizza Kitchen,3.5,37.444625,-122.170943,Pizza American Californian Pasta Salad Sandwiches Soup
6401,California Pizza Kitchen,3.5,34.053276,-118.252706,Pizza Californian American Pasta Salad Sandwiches Soup
6402,California Pizza Kitchen,3.5,33.898701,-118.396004,Pizza Californian American Pasta Salad Sandwiches Soup
6403,California Pizza Kitchen,4,33.76534,-118.192368,Californian Pizza American Italian Pasta Salad Sandwiches Seafood Soup
6404,California Pizza Kitchen,3.5,34.442924,-118.576614,Pizza
6405,California Pizza Kitchen,3.5,33.613533,-117.87751,Pizza Californian American Burgers
6406,California Pizza Kitchen,4,33.730271,-117.991681,Pizza American Californian Pasta Salad Sandwiches Soup
6407,California Pizza Kitchen,3,38.576656,-121.48587,Pizza American
6408,California Pizza Kitchen,4.5,34.418583,-119.69906,Pizza Californian American Pasta Salad Sandwiches Soup
6409,California Pizza Kitchen,4.5,33.803426,-117.910484,Pizza Italian
6410,California Pizza Kitchen,3.5,33.87069,-118.35271,Pizza American Californian Diner Fast Food Pasta Salad Sandwiches Soup
6411,California Pizza Kitchen,4,34.184601,-118.314003,Pizza Californian American Deli Diner Pasta Salad Sandwiches Soup
6412,California Pizza Kitchen,4,34.156934,-118.484107,Californian Pizza American Deli Diner Italian Pasta Salad Sandwiches Soup
6413,California Pizza Kitchen,5,34.28292,-118.76887,Pizza American Californian Pasta Salad Sandwiches Soup
6414,California Pizza Kitchen,4,38.600431,-121.42603,Pizza Californian American Italian Salad Pasta Sandwiches Soup
6415,California Pizza Kitchen,4.5,36.58461,-121.9004,Pizza American Californian Italian Pasta Salad Sandwiches Soup
6416,California Pizza Kitchen,3.5,37.32336,-121.94587,Pizza American Italian Salad Sandwiches Bakery Californian Chinese Hot Dogs Mexican Pasta Soup Wraps
6417,California Pizza Kitchen,3.5,34.017809,-118.49993,Pizza Californian American Italian Pasta Salad Sandwiches Soup
6418,California Pizza Kitchen,4,34.14668,-118.25509,Pizza American Californian Pasta Salad Sandwiches Soup
6419,California Pizza Kitchen,4.5,32.98684,-117.27058,Pizza Californian American Italian Pasta Salad Sandwiches Soup
6420,California Pizza Kitchen,4,34.053866,-118.464873,Pizza American Californian Salad Sandwiches Bakery Chinese Diner Eclectic Hot Dogs Italian Mexican Pasta Soup Wraps
6421,California Pizza Kitchen,4,32.868,-117.2309554,Pizza American Californian Italian Salad Pasta Sandwiches Soup
6422,California Pizza Kitchen,4,34.17489,-118.84613,Pizza Californian Pasta Salad American Italian Sandwiches Soup
6423,California Pizza Kitchen,3,34.002434,-117.730034,Pizza American
6424,California Pizza Kitchen,4,34.132915,-118.051952,Pizza Californian American Pasta Salad Sandwiches Soup
6425,California Pizza Kitchen,3,33.593328,-117.660309,Pizza Californian American Italian Pasta Salad Sandwiches Soup
6426,Campos Famous Burritos,4,34.274483,-118.708954,Mexican
6427,Canton Garden,4.5,37.94218,-121.69618,Asian
6428,Canton Kitchen,4,33.9616,-118.36235,Chinese Asian American Pan Asian
6429,Capri Ristorante Pizza,4,37.764604,-122.432564,Italian Pizza Californian Catering
6430,Cardini Ristorante,3.5,34.050294,-118.25976,Italian Japanese Mediterranean Seafood Steak
6431,Carmines Italian Restaurant,4,34.108524,-118.0229,Italian Pizza American
6432,Casa Del Lago,4.5,34.40006717,-119.299988,Mexican Latin American
6433,Cat N' Fiddle Pub and Restaurant,3.5,34.09799,-118.332839,English American British Fish And Chips Gastropub
6434,Catalano's Pizza,4.5,33.83244,-118.176631,Pizza Deli Italian Sandwiches Steak Subs
6435,Cheese Board Pizza,5,37.879986,-122.26928,Pizza Sandwiches Subs Vegetarian
6436,Chef Mings Chinese Restaurant,4,37.3394,-121.93874,Chinese
6437,Cheryl's Diner,4,35.755295,-118.4247872,American Diner
6438,Chicken Salsa,3.5,37.293301,-122.031998,Mexican
6439,Chin Chin,3.5,34.0533,-118.4668,Asian Chinese Dim Sum American Fusion
6440,China Cafe,4.5,32.933636,-117.25429,Chinese Vegetarian Asian
6441,China Dragon,5,35.39125,-120.85934,Chinese Asian Fast Food Pan Asian
6442,China Dynasty,4,32.854565,-116.931119,Chinese Asian Fast Food Pan Asian
6443,China Express,3.5,37.675297,-120.9941,Chinese Asian
6444,China Garden,4.5,35.324902,-119.054982,Chinese
6445,China House Restaurant,4.5,38.35664,-121.986786,Chinese American Fast Food
6446,China Hut Restaurant,5,41.75707,-124.200122,Chinese Fast Food Burgers
6447,Chinese Szechuan Restaurant,4,37.676621,-121.897812,Chinese Asian
6448,Cinnabon,3,34.266241,-119.24889,Bakery American
6449,D'Aurelio and Sons,4,39.448629,-123.805352,Pizza
6450,Da Vincis Pasta and Pizza,3,37.806824,-122.26809,Pizza Italian Pasta Sandwiches Subs
6451,Deer Lodge Inn,3,34.454185,-119.27716,American Burgers Barbecue Steak
6452,Delphi Greek Cuisine,4,34.055626,-118.441972,Greek Mediterranean Diner Pizza Barbecue Cafe Ice Cream Persian Sandwiches Seafood Vegetarian
6453,Diamond Bar International Delicatessen,4.5,33.98513728,-117.84451,Japanese Korean Sushi
6454,Diho Siam Thai Restaurant,3,33.63067,-117.71823,Asian Chinese Thai
6455,Double Rainbow,4,37.972977,-122.5252283,American Ice Cream
6456,Douglas Drive-In No 6,5,33.895534,-118.168828,Chinese Fast Food Pan Asian
6457,El Carbonero,4.5,33.738229,-117.867345,Latin American Caribbean
6458,El Merendero Bakery,4.5,34.05689,-117.75014,Mexican Latin American
6459,El Monte Restaurant,3.5,36.595642,-119.449425,Mexican Latin American
6460,El Pueblito Restaurant,4.5,36.826626,-119.690475,Mexican Latin American
6461,El Taquito Restaurant,4.5,37.674175,-122.08639,Mexican Latin American
6462,El Torito,4.5,33.68507,-117.85298,Mexican American Hot Dogs Latin American
6463,El Toro Loco,4,37.6362886,-122.4903363,Fast Food Mexican
6464,Emilio's Trattoria,4.5,34.15682,-118.487,Italian Pizza
6465,Emperor Norton Italian Restaurant and San Francisco Style Pizza,3.5,37.226107,-121.77554,Italian Pizza
6466,Fantastic Cafe,3.5,33.723318,-118.313417,Coffee Fast Food
6467,Fat Slice Pizza,3.5,37.867363,-122.258865,Pizza Fast Food
6468,Fat Wok Restaurant,4,37.237857,-121.830676,Chinese Asian Deli Pan Asian
6469,Fernando's Mexican Restaurant,4,37.534145,-122.29511,Fast Food Mexican
6470,First China Kitchen,4.5,33.839954,-117.88904,Chinese
6471,Food Connection Restaurant,3.5,33.92641005,-117.4185346,American Diner
6472,Fuji Japanese Restaurant,3.5,34.146272,-118.0910647,Japanese Korean American Asian Pan Asian Sushi
6473,Gala Bakery,4.5,33.7514,-117.955002,Soup Bakery
6474,Gaspare's Pizza House,4,37.78041,-122.47883,Pizza Italian American
6475,Gazzolo's Sausage Co Restaurant,4.5,34.135953,-117.284147,Italian
6476,George House Chinese Restaurant,4,33.94544,-118.35839,Chinese
6477,Giant Pizza King,4.5,32.577202,-117.10569,Pizza Sandwiches Subs
6478,Golden Harvest Cafe and Catering,4,40.87008932,-124.085282,Vegetarian American Sandwiches Subs Vegan
6479,Graciana's Mexican Restaurant,4,34.298294,-118.4384897,Mexican
6480,Grandma's Hill Top Hide Away Cafe,4.5,33.21865,-117.33086,American Cafe International
6481,Graziano's Pizza Restaurant,3.5,35.061893,-118.176872,Pizza Deli Fast Food Italian Sandwiches Subs
